DeliveryID,DateKey,ProductID,DistributionCenterID,CarrierID,DeliveredOrders,DelayedOrders,ReturnedOrders,Revenue,AverageDeliveryDays,PenaltyCost
2118,20250131,1,1,3,73,4,3,62611.81,5.2,211.91
29,20250202,10,6,5,84,15,0,136230.16,5.8,1269.94
295,20250202,12,3,5,65,2,0,45418.51,4.4,143.92
789,20250202,1,5,1,27,1,0,21983.15,4.0,38.56
807,20250202,12,3,3,46,4,1,28796.33,2.1,337.74
2137,20250202,1,3,2,28,1,2,23221.24,2.7,87.6
2154,20250202,7,5,1,79,7,1,57776.6,3.7,455.17
2343,20250202,6,6,2,56,7,1,108685.23,4.7,412.83
57,20250203,11,6,5,104,10,2,114271.88,4.3,673.54
229,20250203,8,5,5,107,6,1,91621.52,3.2,551.52
331,20250203,12,2,3,51,3,1,37315.04,2.9,277.7
983,20250203,12,6,4,82,20,2,51371.82,6.9,949.69
2119,20250203,9,1,3,114,7,2,65737.87,1.3,303.75
879,20250204,12,4,1,82,6,4,55330.18,4.6,558.99
1577,20250204,8,1,5,75,4,0,64127.86,4.9,348.29
992,20250205,7,1,2,76,6,2,59323.44,3.9,476.19
1323,20250205,10,5,4,81,12,6,148982.88,5.4,963.81
1497,20250206,7,1,4,96,9,5,68816.79,4.9,702.71
1997,20250207,4,1,5,69,12,6,43716.2,3.6,766.81
2252,20250207,12,3,2,32,2,0,20999.27,3.4,116.49
132,20250208,10,5,3,27,2,2,46411.07,2.5,169.05
655,20250208,10,2,4,28,8,5,45497.49,5.3,325.89
762,20250208,11,1,1,84,4,1,87275.72,2.5,250.47
1222,20250208,3,2,4,43,8,2,43193.54,4.9,660.94
1625,20250208,6,6,4,98,28,1,218618.46,6.5,1023.4
1664,20250208,7,1,5,34,3,0,24963.68,3.2,217.56
1840,20250208,3,2,2,25,0,0,23809.21,5.2,0.0
2335,20250208,10,1,1,29,0,1,48382.02,3.7,0.0
34,20250209,4,2,2,40,1,2,24185.01,4.7,53.49
308,20250209,4,6,4,118,37,10,71820.58,6.3,2867.44
330,20250209,6,4,1,39,2,0,77730.26,4.8,82.21
456,20250209,1,3,2,49,3,0,41567.56,4.5,109.86
755,20250209,1,4,4,78,16,0,71191.02,5.8,580.49
1365,20250209,5,2,1,56,5,1,87618.17,2.7,395.42
1938,20250209,4,1,3,52,4,5,34214.34,6.0,200.48
113,20250210,12,1,3,70,3,1,51136.15,3.6,164.78
1084,20250210,3,2,3,19,2,0,20043.09,3.4,125.4
1129,20250210,3,1,1,66,5,1,65673.84,3.4,392.45
1258,20250210,12,4,3,113,10,1,72125.09,2.7,554.09
2031,20250210,12,4,3,79,4,1,50769.82,5.1,236.86
158,20250211,11,3,2,56,1,0,58822.37,2.4,91.13
1565,20250211,3,5,2,78,5,1,72934.15,3.6,177.98
134,20250212,3,5,2,46,2,0,47136.65,3.1,76.56
1003,20250212,2,3,3,22,1,0,27133.03,3.3,58.19
1975,20250212,4,6,3,117,28,6,66917.57,5.4,2320.97
1387,20250213,3,3,4,103,14,5,94736.34,6.2,609.38
1412,20250214,6,5,1,53,4,3,111254.2,5.1,257.15
1434,20250214,8,1,5,33,0,0,30229.82,3.5,0.0
2062,20250214,5,4,2,86,9,0,126970.66,4.6,381.1
79,20250216,1,5,3,102,3,0,91652.34,1.2,201.98
706,20250216,4,6,5,65,12,6,42620.08,3.9,1139.15
126,20250217,4,1,5,43,4,4,28349.08,2.7,312.36
131,20250217,11,1,2,111,5,4,122204.32,2.3,417.19
980,20250217,5,1,1,79,3,1,115976.16,3.6,120.79
1029,20250217,10,1,2,88,4,2,146867.05,4.9,297.07
437,20250218,12,4,1,66,4,1,42274.65,4.6,267.34
1189,20250218,8,6,5,27,2,0,23095.13,5.7,82.93
1672,20250218,10,1,3,85,5,2,151055.26,4.1,371.81
116,20250219,10,1,3,81,6,3,148617.66,3.7,466.6
1544,20250220,12,5,1,16,1,1,10275.71,3.6,39.96
1728,20250220,2,3,5,28,2,1,31881.42,2.6,128.93
2303,20250220,7,4,2,40,1,1,31592.58,3.9,93.59
288,20250221,7,2,3,119,12,2,91203.31,2.8,868.39
570,20250221,8,2,5,113,8,3,94597.55,3.5,407.12
1759,20250221,3,6,3,55,11,1,52516.47,3.9,603.36
2199,20250221,12,3,5,116,13,3,81455.05,2.3,926.02
708,20250222,5,1,4,38,4,3,53083.75,6.0,346.35
922,20250222,2,3,5,83,4,1,92380.25,2.4,219.07
978,20250222,7,1,1,47,6,0,33118.33,2.8,502.83
1455,20250222,6,2,1,29,3,0,56069.05,3.2,120.31
1631,20250222,7,6,5,107,14,0,87490.42,4.2,1255.52
1897,20250223,6,6,1,58,6,3,122577.88,5.2,273.94
129,20250224,2,2,2,106,6,0,133077.53,5.8,565.69
1344,20250224,6,6,3,21,2,0,43457.04,4.8,149.84
1765,20250224,9,1,5,106,5,3,55883.09,4.9,437.77
2247,20250224,9,4,5,102,3,1,51317.99,3.5,272.04
535,20250226,10,4,1,19,1,0,33133.64,4.1,35.0
930,20250226,12,3,1,54,3,0,39448.25,1.1,217.59
1627,20250226,3,6,2,113,18,2,109828.51,3.7,1054.76
228,20250227,1,1,4,114,16,3,95004.79,2.8,1366.82
597,20250227,4,6,5,79,13,6,52725.42,4.7,1229.18
266,20250228,7,5,3,98,8,2,73500.78,2.8,474.21
424,20250228,12,5,1,71,2,2,46683.6,2.2,118.49
677,20250228,2,2,3,105,6,1,132966.77,3.0,387.45
1760,20250228,1,1,5,54,2,0,47707.67,3.3,103.67
2123,20250301,7,3,5,75,4,1,53333.44,4.0,227.88
242,20250302,6,1,4,56,6,1,119687.69,4.1,503.76
1161,20250302,1,2,1,36,3,1,29356.09,3.6,192.39
2037,20250302,8,5,3,50,5,0,48035.32,5.1,317.58
1415,20250303,5,5,1,65,6,0,91885.86,3.5,455.49
1628,20250303,6,4,1,84,5,1,169630.22,3.3,331.1
1791,20250303,6,1,1,15,1,0,30824.02,3.8,67.72
1858,20250303,2,4,2,111,7,3,142857.6,3.1,323.06
1118,20250304,11,2,3,53,3,2,60553.08,2.5,182.55
2190,20250304,4,1,2,17,0,1,10354.46,4.4,0.0
260,20250305,2,4,4,45,5,4,51669.45,6.3,269.33
985,20250305,10,4,3,72,1,4,122419.34,4.9,61.22
1156,20250305,6,5,5,91,3,1,199230.61,3.6,154.46
2345,20250305,9,2,4,93,11,4,47417.59,6.7,742.73
786,20250306,12,5,1,27,2,1,17222.13,4.7,100.54
966,20250306,9,4,4,119,20,4,59241.18,5.8,1217.16
1423,20250306,7,5,5,85,3,0,61732.86,4.8,198.86
1833,20250306,8,2,4,69,10,1,63046.42,6.9,494.35
2065,20250306,6,6,4,102,22,1,220413.32,6.1,1484.31
2235,20250306,2,6,3,108,14,3,132120.37,4.3,1267.81
270,20250307,12,6,1,81,5,4,58357.26,4.8,245.08
698,20250307,4,3,5,109,10,6,67783.82,2.7,884.77
981,20250307,10,2,3,93,7,7,167939.12,2.9,575.2
1318,20250307,4,2,5,35,1,3,21322.67,2.1,74.94
1396,20250307,4,3,3,47,14,1,29311.81,3.8,1325.45
1546,20250307,9,5,3,68,2,1,39198.19,2.6,162.82
548,20250308,6,3,1,68,6,0,132601.1,3.5,395.25
915,20250308,5,6,2,52,8,0,78040.71,5.5,522.57
688,20250309,3,5,4,113,17,3,103725.12,4.4,1498.31
520,20250310,5,2,1,20,0,0,29054.89,3.4,0.0
1608,20250310,8,4,2,111,8,2,101687.79,3.8,748.24
1644,20250310,2,5,1,48,1,1,59139.19,5.4,58.09
468,20250311,2,4,3,70,4,1,81568.45,3.7,187.84
1350,20250311,11,6,2,87,17,1,100599.91,4.5,721.95
1654,20250311,10,5,1,92,7,0,153987.7,3.7,270.03
455,20250312,9,3,1,60,5,3,31641.61,1.4,311.45
665,20250312,9,2,2,84,5,1,44329.61,3.3,205.15
1505,20250312,11,2,4,50,11,2,57941.27,5.7,404.79
531,20250313,3,4,3,45,0,2,43500.46,4.9,0.0
1188,20250313,9,4,5,64,4,1,36888.53,4.0,161.48
394,20250314,7,1,4,32,7,1,22439.27,5.9,363.22
720,20250314,11,4,2,46,2,2,53522.01,2.4,78.64
2024,20250314,6,1,2,22,1,0,48946.51,2.2,78.31
967,20250315,8,2,1,34,2,1,28917.66,4.1,113.45
1048,20250315,7,5,2,19,4,1,13576.34,2.4,234.54
1580,20250315,2,2,3,80,3,4,100231.99,4.7,230.07
1764,20250315,3,1,4,54,10,3,52248.02,3.4,437.5
137,20250316,4,6,5,36,11,1,23815.58,4.3,796.81
494,20250316,11,5,4,39,6,0,44473.79,6.4,303.2
625,20250317,5,2,5,94,6,2,128860.02,5.1,356.2
1525,20250317,8,6,5,81,13,0,67981.93,3.7,1162.21
1568,20250317,3,2,3,90,6,2,93836.68,1.9,250.43
1873,20250317,12,3,1,111,4,0,71636.94,3.0,327.3
490,20250318,3,2,5,41,4,1,38017.03,4.7,160.55
850,20250318,5,6,4,65,17,2,95198.12,8.6,1086.77
2213,20250318,10,5,5,74,2,2,122805.1,4.4,154.12
193,20250319,7,6,2,21,1,1,16797.51,5.5,37.98
2183,20250319,2,6,4,104,30,3,128648.36,8.2,2203.27
1181,20250320,11,4,2,37,2,1,38720.31,3.2,117.22
1758,20250320,4,2,5,94,9,4,56125.86,3.3,411.8
1952,20250320,7,3,1,18,2,0,14618.11,2.9,119.52
2124,20250321,12,5,5,18,1,1,12503.76,4.9,37.44
956,20250322,6,3,3,91,5,2,184977.67,2.4,179.54
1305,20250322,12,5,1,69,6,3,43942.3,4.0,551.92
1662,20250322,1,3,2,59,2,1,52902.46,2.9,180.6
2144,20250322,8,3,2,45,2,1,38556.77,5.0,123.54
269,20250323,1,1,5,66,1,0,52664.88,3.7,77.09
767,20250323,9,2,2,40,2,0,21921.96,4.6,178.43
896,20250323,10,1,2,36,2,2,66223.07,1.8,146.55
1135,20250324,2,6,5,56,5,0,72565.82,4.9,283.45
1829,20250324,5,3,3,82,6,2,123250.99,3.7,414.47
2027,20250324,4,4,4,68,15,6,39695.88,5.3,1394.2
323,20250325,2,4,3,89,3,3,103642.29,3.1,166.43
672,20250325,6,3,2,68,5,2,132607.93,3.8,304.84
953,20250325,2,1,3,112,6,1,138078.4,3.2,405.06
601,20250326,10,6,3,39,3,0,64675.67,2.7,127.6
702,20250326,2,2,3,84,5,2,107019.39,3.1,224.54
900,20250326,10,3,4,102,18,4,170110.29,6.1,1609.86
987,20250326,10,4,3,56,1,0,93113.57,4.1,94.02
1846,20250326,4,5,4,22,3,0,12968.48,5.8,188.34
1885,20250327,2,3,3,106,4,3,123057.24,2.9,293.89
2393,20250327,12,4,5,96,6,1,65281.6,2.3,395.54
1554,20250328,6,6,4,119,25,4,267432.36,8.1,2286.14
1661,20250328,2,2,5,40,5,0,44767.87,3.6,423.8
2226,20250328,5,6,4,71,22,3,98742.69,6.6,1419.72
1200,20250329,8,1,1,19,0,0,15760.27,4.0,0.0
1397,20250329,9,4,5,39,3,0,21929.68,2.2,149.81
1540,20250329,7,4,3,108,7,3,76849.83,3.4,329.15
343,20250330,7,4,2,100,7,1,78223.88,2.0,534.91
675,20250330,7,1,2,39,4,1,31333.71,5.3,228.87
1290,20250330,3,5,4,116,22,4,109910.73,4.8,1560.19
1638,20250330,8,2,1,79,1,0,74164.84,4.8,46.71
825,20250331,8,2,1,29,3,1,27785.82,2.7,150.58
1211,20250331,7,3,5,56,4,0,39566.69,1.8,202.67
1982,20250331,2,1,2,101,8,2,123129.18,2.7,564.1
996,20250402,10,2,4,40,9,3,66265.41,5.2,830.59
2128,20250402,2,2,1,92,6,2,111307.36,4.0,363.41
2179,20250402,4,4,4,116,27,8,67065.68,5.6,1311.17
2359,20250402,6,1,4,16,4,1,32018.36,5.6,358.72
240,20250403,11,2,3,58,4,0,66235.94,4.6,368.45
599,20250403,6,6,3,118,11,1,250683.27,4.9,819.26
1755,20250403,3,3,5,119,3,3,112924.27,3.7,161.87
245,20250404,6,5,4,92,11,1,191614.71,6.0,978.25
1171,20250404,10,5,5,20,1,1,33999.5,4.7,44.86
1753,20250404,11,2,2,76,7,1,82388.02,3.1,253.67
85,20250405,5,1,1,83,2,0,127088.1,2.4,102.62
192,20250405,5,4,3,65,2,0,99483.54,2.7,127.49
880,20250405,9,1,5,74,4,1,42311.76,2.9,342.22
40,20250406,1,6,5,73,9,0,59510.76,2.7,641.37
1172,20250406,11,2,5,97,5,0,99936.95,3.8,251.42
658,20250407,2,3,1,112,6,3,134243.93,4.4,545.41
1111,20250407,12,2,1,46,3,1,30123.77,3.8,205.97
2010,20250407,4,6,4,68,21,3,39027.37,5.8,1497.18
2158,20250407,11,6,1,90,11,1,93450.74,5.0,727.8
2231,20250407,2,6,1,74,10,1,83520.09,4.0,353.4
130,20250408,7,2,2,85,3,0,66925.39,3.4,237.57
458,20250408,10,2,5,77,3,2,136057.32,2.4,165.83
475,20250408,5,4,5,96,5,2,130883.23,1.3,208.33
743,20250408,6,2,3,103,3,2,223076.95,4.5,227.54
958,20250408,11,4,1,33,1,0,35890.06,3.9,36.19
1196,20250408,4,2,5,49,6,4,31932.12,4.9,550.23
1370,20250408,5,5,5,108,7,2,151302.9,4.6,538.13
2185,20250408,8,6,3,49,6,3,40359.71,4.1,466.01
341,20250409,3,3,4,75,12,3,67921.91,4.7,571.26
1417,20250409,6,3,4,107,12,5,231576.37,4.3,1082.29
1467,20250409,7,5,5,103,7,3,73811.7,2.8,265.93
1585,20250409,11,2,2,44,8,1,49063.14,4.6,604.62
99,20250410,1,5,3,94,6,2,77501.96,4.6,252.71
673,20250410,3,5,3,70,2,0,63379.98,3.5,168.97
782,20250410,3,6,5,79,11,2,81949.18,4.2,908.58
920,20250410,1,3,5,35,2,0,30190.48,4.6,131.51
1235,20250410,12,2,2,28,2,1,19136.99,3.0,156.73
1985,20250410,5,2,5,50,6,1,75744.12,2.6,230.69
1128,20250411,2,4,2,110,6,2,138093.52,3.8,285.73
1337,20250411,5,1,3,113,10,2,170793.22,2.7,448.97
616,20250412,6,2,5,45,2,1,99269.66,2.9,110.83
1994,20250412,1,1,3,70,2,0,63063.92,2.6,131.65
1068,20250413,4,6,3,32,7,3,18375.63,6.5,617.48
569,20250414,9,4,2,105,6,1,56102.03,3.7,215.27
600,20250414,8,6,1,106,12,1,89286.86,4.4,616.59
26,20250415,7,3,4,68,14,4,52599.47,4.8,1254.7
1715,20250416,4,5,4,99,25,8,59684.78,5.0,2339.36
2184,20250416,9,1,2,77,4,1,44316.83,2.0,160.0
1717,20250417,1,2,2,31,2,0,25096.25,4.5,111.75
984,20250418,11,6,4,62,15,3,69638.83,7.3,1088.99
2015,20250418,6,3,5,96,7,0,212747.73,4.5,362.38
2072,20250418,11,4,1,25,4,0,26895.04,2.0,361.23
934,20250419,11,3,2,49,5,0,56682.75,2.5,182.74
1130,20250419,2,2,4,108,13,6,122133.97,6.5,558.7
1221,20250419,12,2,4,110,13,4,69071.08,5.9,1054.42
2361,20250419,12,1,3,111,6,3,71291.93,3.7,210.2
244,20250420,6,4,3,32,3,1,71355.5,3.6,132.56
824,20250420,10,6,1,40,1,6,66743.27,5.4,94.15
1089,20250420,6,4,3,104,7,4,206288.49,2.1,261.0
1205,20250420,12,3,5,81,1,1,58675.11,2.0,71.94
1255,20250420,9,6,5,46,9,0,26464.36,3.7,397.78
1887,20250420,9,2,4,47,8,0,25951.63,4.6,668.87
502,20250421,10,6,3,38,6,4,69429.4,2.5,457.16
771,20250421,8,5,2,28,5,0,26522.67,3.9,368.02
986,20250421,3,4,5,106,1,1,108415.3,4.9,40.25
1812,20250421,9,1,2,58,4,1,29608.48,4.2,270.57
2324,20250421,1,4,3,31,2,1,26856.47,3.0,173.03
652,20250422,3,5,3,19,1,1,19363.74,3.9,70.01
1398,20250422,1,2,3,17,1,0,15265.62,3.9,36.2
1438,20250422,8,2,5,30,3,0,27442.88,3.4,116.79
1723,20250422,12,1,4,70,10,1,44953.79,6.9,857.18
2258,20250422,7,6,4,108,23,1,79512.65,7.3,919.96
2380,20250422,1,2,4,66,7,1,53084.06,6.2,294.78
3,20250423,9,2,2,31,2,1,16966.3,3.1,71.85
123,20250423,3,4,5,28,2,1,26044.48,2.8,156.03
1224,20250423,6,6,2,97,7,0,216877.29,4.1,637.53
842,20250424,3,2,2,25,2,0,24853.56,2.3,140.17
2086,20250424,5,1,3,43,2,3,66268.58,4.4,145.45
2396,20250424,3,6,3,101,21,4,91219.28,4.5,1635.94
730,20250425,10,1,2,83,7,3,135012.7,4.4,451.01
1277,20250425,5,2,3,19,2,0,27075.94,4.0,169.2
1693,20250425,5,2,4,96,16,3,148533.38,4.9,579.73
1981,20250425,12,6,5,95,19,2,64647.6,4.1,1502.83
2195,20250425,8,5,1,30,1,0,26079.14,3.6,81.28
1597,20250426,1,4,2,34,2,0,29325.45,5.2,126.44
2023,20250426,10,6,3,97,12,4,178943.7,5.0,992.4
255,20250427,11,1,4,84,18,2,88796.94,7.2,809.72
316,20250427,6,2,2,40,2,0,83233.4,4.2,95.02
1959,20250427,9,2,3,107,5,2,58376.6,4.2,445.11
2022,20250427,12,4,5,69,3,1,48098.04,3.0,168.3
2050,20250427,11,1,1,53,6,1,54995.68,2.4,307.86
156,20250428,2,2,3,87,2,1,104264.36,1.8,165.95
372,20250428,1,3,5,50,2,1,43047.2,2.1,125.76
237,20250429,5,6,5,77,9,0,117862.02,5.3,657.22
446,20250429,6,2,3,108,8,3,217735.55,3.0,422.02
2088,20250429,4,3,1,75,7,3,48045.58,3.6,636.88
2242,20250429,1,4,3,64,7,1,58416.62,5.1,455.79
162,20250430,5,4,4,30,5,0,43752.68,5.7,214.22
479,20250430,11,3,3,115,7,4,128611.1,4.0,449.2
1648,20250430,3,5,2,80,7,0,75623.37,4.0,656.09
108,20250501,8,5,2,28,0,0,25758.78,4.4,0.0
311,20250501,1,4,2,114,4,2,95738.22,4.5,176.95
819,20250501,12,6,2,93,17,1,61676.5,6.6,1274.56
822,20250501,4,1,2,62,7,1,40422.01,3.9,547.9
2084,20250502,1,2,1,50,6,0,41291.99,3.8,297.51
122,20250503,1,6,2,68,8,0,55910.12,4.7,301.61
1049,20250503,8,4,3,51,2,0,43584.87,2.4,88.91
2102,20250503,7,5,5,120,8,3,86057.57,3.5,558.31
80,20250504,2,5,3,31,3,1,38791.19,2.0,189.41
859,20250504,7,4,4,24,6,0,17998.51,6.7,533.62
1132,20250504,1,4,2,115,6,4,103803.61,6.0,434.94
1613,20250504,9,1,3,22,2,0,12765.69,3.1,151.38
283,20250505,5,1,3,55,3,0,86113.08,3.9,222.2
641,20250505,5,4,3,88,4,1,118424.96,4.5,379.36
736,20250505,1,5,1,94,7,1,83605.31,2.8,309.61
1306,20250505,7,4,1,94,3,2,69210.18,2.7,253.5
1427,20250505,5,4,4,92,20,2,135738.33,6.2,1480.67
312,20250506,1,5,2,40,3,0,34826.78,4.7,235.24
2280,20250506,1,2,4,103,15,4,84492.83,6.3,1416.46
1813,20250507,5,6,4,100,21,3,151828.43,6.9,1052.6
1071,20250508,3,5,2,44,3,0,39693.6,3.2,209.86
1274,20250508,1,4,2,102,5,2,85727.36,4.7,243.34
1329,20250508,5,2,5,46,5,0,63246.96,4.9,462.01
1424,20250508,3,2,4,71,19,4,64157.97,3.9,1645.55
2112,20250508,7,5,5,102,3,3,73215.7,3.9,175.44
49,20250510,10,1,3,118,5,2,203873.69,3.3,400.54
257,20250510,1,6,3,49,7,0,38861.71,6.3,453.73
416,20250510,2,2,4,83,17,3,99972.08,6.1,850.1
1298,20250510,5,6,1,71,9,0,97120.6,5.7,796.8
1668,20250510,6,1,2,22,5,0,47922.75,1.7,243.71
2034,20250510,2,4,1,46,2,0,59033.94,4.0,171.01
711,20250511,7,3,1,52,4,1,37136.43,3.3,224.35
1327,20250511,2,1,3,94,5,3,119500.85,4.4,212.8
550,20250512,7,4,5,119,10,1,83789.38,5.7,610.09
827,20250512,7,3,3,95,7,1,74176.18,3.7,317.28
2285,20250512,7,4,3,99,9,3,70795.96,2.4,643.78
98,20250513,11,4,2,29,2,0,30174.16,3.6,151.0
1696,20250513,7,5,3,23,0,0,16728.83,5.5,0.0
1703,20250513,3,4,3,28,2,0,25449.34,1.9,165.27
1973,20250513,3,6,1,101,18,2,91889.3,6.5,989.11
60,20250514,1,5,1,111,10,2,91330.95,2.7,852.42
191,20250514,1,4,5,36,4,0,29037.25,1.9,163.16
1510,20250514,11,2,5,85,2,3,88836.59,3.3,136.14
2267,20250514,4,1,4,78,15,3,49330.06,4.5,641.53
813,20250515,5,4,1,119,5,3,162744.55,3.8,470.16
1780,20250515,6,3,3,109,6,1,232690.01,3.4,307.51
75,20250516,2,2,1,57,5,1,68356.28,1.9,281.65
615,20250516,6,2,3,102,9,1,214510.45,4.2,585.34
636,20250516,12,6,3,96,15,1,67945.85,5.0,1159.29
788,20250516,5,6,2,86,10,1,123158.93,3.0,437.6
2136,20250516,7,2,2,90,7,1,71281.22,1.5,606.73
2256,20250516,3,1,2,101,8,1,97415.95,3.6,478.12
1062,20250517,12,4,4,96,14,6,63880.95,5.3,1078.69
1547,20250517,1,4,1,51,0,1,41502.98,4.6,0.0
587,20250518,9,2,4,62,10,1,32366.46,6.1,882.92
1149,20250518,4,6,4,22,7,0,13515.97,5.9,626.53
1183,20250519,3,6,3,61,7,2,57873.32,3.3,565.85
941,20250520,7,5,4,65,11,1,47743.75,5.1,928.18
1614,20250521,6,1,5,21,1,0,47003.0,3.5,56.54
422,20250522,10,6,3,39,2,3,63843.99,4.9,117.21
666,20250522,7,4,3,38,1,1,30339.66,2.9,67.1
8,20250524,9,6,2,64,11,1,33945.5,5.5,403.69
175,20250524,10,5,2,26,1,0,43460.75,4.4,91.55
184,20250524,8,3,4,44,8,0,36766.4,6.9,617.02
875,20250524,3,3,5,56,2,0,58790.92,3.4,127.39
2075,20250524,11,3,1,108,5,1,112716.22,3.1,295.8
866,20250525,8,3,4,58,10,3,51259.03,5.8,940.8
1472,20250525,2,5,1,94,5,0,117051.12,3.2,424.32
86,20250526,5,2,5,44,4,1,62548.38,3.7,211.65
204,20250526,7,5,2,45,1,0,35881.96,2.9,73.51
932,20250526,11,1,4,20,4,1,23184.32,4.6,370.45
1303,20250526,3,3,2,19,1,0,19052.65,3.9,79.94
1733,20250526,9,3,3,115,6,1,66605.65,5.6,327.13
2181,20250526,3,2,1,27,0,0,26917.76,3.7,0.0
2211,20250526,2,1,5,43,3,0,49624.22,1.9,191.28
2375,20250526,4,1,4,57,15,4,34511.74,5.1,984.86
43,20250527,1,1,2,62,5,0,56121.88,4.1,423.21
1348,20250527,12,5,5,37,0,2,23294.48,3.3,0.0
2120,20250527,6,5,1,41,3,0,81682.02,5.1,228.35
2141,20250527,8,5,4,79,11,3,74011.29,4.3,767.46
982,20250528,10,1,1,50,2,2,89442.28,4.8,118.9
1194,20250528,7,4,1,48,1,0,33909.77,4.7,38.51
1595,20250528,7,4,3,18,1,0,13405.63,5.1,79.55
223,20250529,2,5,1,38,2,0,47175.79,1.4,91.85
110,20250530,2,4,2,24,2,0,29523.54,4.4,128.85
1064,20250530,1,2,4,93,17,1,77171.42,5.0,1458.15
2155,20250530,9,3,3,61,2,0,32447.53,3.4,118.07
1041,20250531,12,5,4,67,8,1,45813.49,7.1,353.69
1539,20250531,9,5,4,75,11,1,43389.16,4.7,1009.96
1600,20250601,7,6,4,65,15,1,50589.73,8.3,637.48
541,20250602,9,2,1,54,3,1,27740.3,1.8,224.29
892,20250602,6,4,2,84,3,0,170947.0,2.7,133.58
906,20250602,4,5,3,42,10,2,25884.23,1.3,817.73
1045,20250602,12,6,3,105,12,1,71550.13,4.6,688.38
1317,20250602,5,6,3,60,7,0,84811.54,3.6,378.71
1894,20250603,2,5,5,34,2,1,42051.54,5.1,86.05
2245,20250603,1,6,4,29,3,1,25087.12,5.7,167.93
1077,20250604,7,6,4,43,15,2,33308.55,8.3,989.19
1522,20250604,8,6,2,113,12,0,98913.38,4.8,830.05
1197,20250605,5,6,4,54,14,1,79768.09,4.5,1057.6
1276,20250605,6,1,5,36,2,0,71078.82,4.9,174.85
430,20250606,2,2,3,35,0,0,39005.7,3.4,0.0
2055,20250606,8,6,5,92,10,0,76342.87,4.1,624.86
2295,20250606,9,6,3,72,8,1,36857.68,4.5,304.47
2353,20250606,10,1,3,86,7,3,158080.6,4.4,318.88
15,20250608,5,5,2,92,3,3,138238.0,2.6,280.21
177,20250608,4,4,4,104,24,5,65287.19,5.8,1214.41
212,20250608,12,1,1,75,6,0,54876.15,3.7,545.36
774,20250608,5,5,2,17,1,0,23995.92,5.1,42.56
1332,20250608,11,3,3,100,5,0,116515.99,3.1,414.27
1675,20250608,4,2,2,26,6,1,16296.93,4.4,210.47
2131,20250608,1,1,1,76,6,2,67105.03,3.4,569.83
236,20250609,1,2,5,85,2,1,72861.36,3.6,183.15
1750,20250609,5,5,3,69,7,0,102108.01,2.5,618.37
395,20250610,1,3,3,116,4,2,93464.33,4.3,146.88
1208,20250610,9,5,4,30,5,2,17380.46,4.7,360.39
1903,20250610,2,4,3,95,4,2,119992.62,3.6,142.58
2019,20250610,9,5,1,50,2,0,26038.51,4.5,137.18
2064,20250610,8,4,3,46,1,0,39402.3,3.5,62.96
225,20250611,12,6,5,19,2,1,13594.74,3.4,128.9
697,20250611,3,5,5,76,5,3,73215.39,3.5,367.73
727,20250611,10,4,5,106,7,5,188536.47,4.0,361.58
1641,20250611,4,6,2,82,17,6,48611.23,4.0,1503.28
174,20250612,5,5,2,26,1,0,37404.95,2.4,94.54
461,20250612,3,6,4,26,5,1,24610.99,5.7,388.17
681,20250612,6,6,2,90,15,0,195016.71,4.6,888.89
793,20250612,9,4,4,86,14,1,44759.33,6.7,1319.13
1119,20250612,9,5,2,45,0,1,25072.98,3.9,0.0
1137,20250613,1,1,2,19,0,0,16726.98,3.2,0.0
676,20250614,9,4,4,19,0,0,10749.46,5.7,0.0
1598,20250614,11,1,1,75,11,2,84766.97,3.8,673.63
1670,20250614,2,1,3,27,4,0,30928.25,3.4,140.29
2018,20250614,2,4,1,21,0,0,23959.22,4.5,0.0
2067,20250614,10,3,3,50,7,1,82906.72,3.4,548.88
318,20250615,9,3,5,53,2,1,30455.19,4.4,82.95
713,20250615,1,6,2,59,10,2,48972.29,5.7,573.5
1785,20250615,1,5,2,40,4,0,33838.24,2.5,163.29
1879,20250615,9,6,1,32,1,1,16771.17,3.6,59.01
731,20250616,5,4,2,47,4,1,70628.36,3.5,211.86
2268,20250616,2,1,2,41,2,0,50467.53,4.8,71.29
317,20250617,6,2,1,23,2,0,49605.06,3.0,186.12
760,20250617,11,1,4,71,16,2,77368.62,4.5,721.82
737,20250618,7,1,1,41,2,0,32692.46,4.6,161.18
1033,20250618,3,5,5,72,5,1,74636.82,2.9,314.66
1724,20250618,4,5,3,16,0,0,10259.27,2.4,0.0
1218,20250619,5,1,3,39,1,0,54530.28,4.6,56.44
2087,20250619,7,6,3,83,7,1,62605.1,5.1,458.47
1009,20250620,8,3,2,32,5,0,28327.27,1.8,361.72
1232,20250620,7,5,1,64,4,1,47226.59,2.8,245.35
1573,20250620,2,6,3,37,9,0,42196.08,6.4,390.44
1714,20250620,12,1,1,111,7,4,75635.39,3.8,497.88
13,20250621,12,4,3,23,0,1,14568.08,4.2,0.0
662,20250621,4,1,3,46,4,2,30225.25,3.5,166.81
886,20250621,6,3,1,47,3,0,100216.81,3.8,240.86
1349,20250621,12,1,1,111,4,3,80282.34,3.1,331.72
1591,20250621,10,5,3,40,4,0,65010.37,2.6,274.07
1860,20250621,1,2,3,46,1,0,39461.89,2.6,43.78
2057,20250621,8,5,3,51,5,1,45880.03,2.5,198.71
2400,20250621,7,3,4,101,17,3,77173.15,5.0,1056.61
